Timestamp,Hour_of_Day,North_Cars,South_Cars,East_Cars,West_Cars,Queue_Length,Avg_Speed,Delta_Queue,Delta_Speed,Ped_Waiting,Max_Direction_Cars,Direction_Imbalance,Blocked_Cars,Blocked_to_Served_Ratio,Is_Anomaly_Ground_Truth
2024-11-21 16:50:00,18,1400,1430,405,540,500,13.00,0.0,0.0,16,1430,0.33,75,0.75,0
2024-11-21 16:55:00,18,1400,1430,405,540,500,13.00,0.0,0.0,16,1430,0.33,75,0.75,0
2024-11-21 17:00:00,19,1625,1655,473,630,600,7.00,100.0,0.0,20,1655,0.33,90,0.90,0
2024-11-21 17:05:00,19,1625,1655,473,630,600,7.00,0.0,0.0,20,1655,0.33,90,0.90,0
2024-11-21 17:10:00,19,1625,1655,473,630,600,7.00,0.0,0.0,20,1655,0.33,90,0.90,0
2024-11-21 17:15:00,19,1625,1655,473,630,600,7.00,0.0,0.0,20,1655,0.33,90,0.90,0
2024-11-21 17:20:00,19,1625,1655,473,630,600,7.00,0.0,0.0,20,1655,0.33,90,0.90,0
2024-11-21 17:25:00,19,1625,1655,473,630,600,7.00,0.0,0.0,20,1655,0.33,90,0.90,0
2024-11-21 17:30:00,19,1625,1655,473,630,600,7.00,0.0,0.0,20,1655,0.33,90,0.90,0
2024-11-21 17:35:00,19,1625,1655,473,630,600,7.00,0.0,0.0,20,1655,0.33,90,0.90,0
2024-11-21 17:40:00,19,1625,1655,473,630,600,7.00,0.0,0.0,20,1655,0.33,90,0.90,0
2024-11-21 17:45:00,19,1625,1655,473,630,600,7.00,0.0,0.0,20,1655,0.33,90,0.90,0
2024-11-21 17:50:00,19,1625,1655,473,630,600,7.00,0.0,0.0,20,1655,0.33,90,0.90,0
2024-11-21 17:55:00,19,1625,1655,473,630,600,7.00,0.0,0.0,20,1655,0.33,90,0.90,0
2024-11-21 18:00:00,20,125,155,23,30,0,80.00,-600.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 18:05:00,20,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 18:10:00,20,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 18:15:00,20,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 18:20:00,20,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 18:25:00,20,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 18:30:00,20,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 18:35:00,20,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 18:40:00,20,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 18:45:00,20,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 18:50:00,20,50,80,0,0,1200,0.00,1200.0,0.0,40,80,0.33,180,1.80,1
2024-11-21 18:55:00,20,125,155,23,30,0,80.00,-1200.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 19:00:00,21,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 19:05:00,21,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 19:10:00,21,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 19:15:00,21,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 19:20:00,21,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 19:25:00,21,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 19:30:00,21,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 19:35:00,21,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 19:40:00,21,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 19:45:00,21,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 19:50:00,21,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 19:55:00,21,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 20:00:00,22,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 20:05:00,22,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 20:10:00,22,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 20:15:00,22,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 20:20:00,22,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 20:25:00,22,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 20:30:00,22,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 20:35:00,22,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 20:40:00,22,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 20:45:00,22,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 20:50:00,22,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 20:55:00,22,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 21:00:00,23,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 21:05:00,23,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 21:10:00,23,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 21:15:00,23,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 21:20:00,23,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 21:25:00,23,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 21:30:00,23,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 21:35:00,23,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 21:40:00,23,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 21:45:00,23,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 21:50:00,23,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 21:55:00,23,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
